Site,Date,Depth,Temp
4_ris,2025-08-11,5,23.426587723195556
4_ris,2025-08-11,10,23.26837977021933
4_ris,2025-08-11,15,22.28250984102488
4_ris,2025-08-11,20,21.23804437369108
4_ris,2025-08-11,30,16.762077704072
4_ris,2025-08-11,40,13.062501914799212
4_ris,2025-08-11,50,11.422559291124344
4_ris,2025-08-11,65,9.026734225451946
4_ris,2025-08-11,80,8.066499844193459
4_ris,2025-08-12,5,23.54451124370098
4_ris,2025-08-12,10,23.299874871969223
4_ris,2025-08-12,15,22.082552567124367
4_ris,2025-08-12,20,21.07324442267418
4_ris,2025-08-12,30,16.858027897775173
4_ris,2025-08-12,40,13.329844057559969
4_ris,2025-08-12,50,11.687704101204872
4_ris,2025-08-12,65,9.242805272340776
4_ris,2025-08-12,80,8.166112259030342
4_ris,2025-08-13,5,23.644856102764606
4_ris,2025-08-13,10,23.382641069591045
4_ris,2025-08-13,15,22.199743643403053
4_ris,2025-08-13,20,21.28199102729559
4_ris,2025-08-13,30,17.128299817442894
4_ris,2025-08-13,40,13.455092020332811
4_ris,2025-08-13,50,11.76021607965231
4_ris,2025-08-13,65,9.321909248828888
4_ris,2025-08-13,80,8.1653798148036
4_ris,2025-08-14,5,23.885830253362656
4_ris,2025-08-14,10,23.69466231018305
4_ris,2025-08-14,15,22.74028748273849
4_ris,2025-08-14,20,21.91848506033421
4_ris,2025-08-14,30,17.587542347609997
4_ris,2025-08-14,40,13.64992218464613
4_ris,2025-08-14,50,11.872280046343803
4_ris,2025-08-14,65,9.390026561915874
4_ris,2025-08-14,80,8.158787816762924
4_ris,2025-08-15,5,24.0601519793272
4_ris,2025-08-15,10,23.98104800283909
4_ris,2025-08-15,15,23.033997617661957
4_ris,2025-08-15,20,22.13382366299629
4_ris,2025-08-15,30,17.47914060205221
4_ris,2025-08-15,40,13.598651088774204
4_ris,2025-08-15,50,11.872280046343803
4_ris,2025-08-15,65,9.42445144057274
4_ris,2025-08-15,80,8.151463374495506
4_ris,2025-08-16,5,24.2967314645648
4_ris,2025-08-16,10,24.252784810960293
4_ris,2025-08-16,15,23.90267647057772
4_ris,2025-08-16,20,23.402417063713077
4_ris,2025-08-16,30,18.71770378947258
4_ris,2025-08-16,40,14.394085519015787
4_ris,2025-08-16,50,12.376201674342155
4_ris,2025-08-16,65,9.513077192008495
4_ris,2025-08-16,80,8.163182482123375
4_ris,2025-08-17,5,24.3458052277565
4_ris,2025-08-17,10,24.33848078548908
4_ris,2025-08-17,15,23.759849846363068
4_ris,2025-08-17,20,22.861873224377632
4_ris,2025-08-17,30,17.586077459156513
4_ris,2025-08-17,40,13.855739012360573
4_ris,2025-08-17,50,12.1491439640522
4_ris,2025-08-17,65,9.576799839735031
4_ris,2025-08-17,80,8.182226032018661
4_ris,2025-08-18,5,24.26303903013468
4_ris,2025-08-18,10,24.23593859374523
4_ris,2025-08-18,15,23.252265997231007
4_ris,2025-08-18,20,22.13235877454281
4_ris,2025-08-18,30,17.56776635348797
4_ris,2025-08-18,40,13.701925724744797
4_ris,2025-08-18,50,11.832728058099748
4_ris,2025-08-18,65,8.951292470097542
4_ris,2025-08-18,80,7.936857216060162
4_ris,2025-08-19,5,24.12533951550722
4_ris,2025-08-19,10,24.136326178908348
4_ris,2025-08-19,15,23.671956539154053
4_ris,2025-08-19,20,22.65678884088993
4_ris,2025-08-19,30,18.45255897939205
4_ris,2025-08-19,40,13.998565636575222
4_ris,2025-08-19,50,11.913296923041344
4_ris,2025-08-19,65,8.989379569888115
4_ris,2025-08-19,80,7.973479427397251
4_ris,2025-08-20,5,24.105563521385196
4_ris,2025-08-20,10,24.09970396757126
4_ris,2025-08-20,15,23.128482922911644
4_ris,2025-08-20,20,21.938261054456238
4_ris,2025-08-20,30,17.886379592120647
4_ris,2025-08-20,40,13.69460128247738
4_ris,2025-08-20,50,11.790246292948725
4_ris,2025-08-20,65,9.0574968829751
4_ris,2025-08-20,80,8.022553190588951
4_ris,2025-08-21,5,24.065279088914394
4_ris,2025-08-21,10,24.07260353118181
4_ris,2025-08-21,15,23.100650042295456
4_ris,2025-08-21,20,21.958037048578262
4_ris,2025-08-21,30,17.681295208632946
4_ris,2025-08-21,40,13.1394085586071
4_ris,2025-08-21,50,11.292184218764303
4_ris,2025-08-21,65,8.754264973104
4_ris,2025-08-21,80,7.937589660286903
4_ris,2025-08-22,5,23.9620044529438
4_ris,2025-08-22,10,23.972258672118187
4_ris,2025-08-22,15,22.948301643133163
4_ris,2025-08-22,20,21.94045838713646
4_ris,2025-08-22,30,18.0065004453063
4_ris,2025-08-22,40,13.389172039926052
4_ris,2025-08-22,50,11.340525537729263
4_ris,2025-08-22,65,8.685415215790272
4_ris,2025-08-22,80,7.894375450909138
4_ris,2025-08-23,5,23.89461958408356
4_ris,2025-08-23,10,23.877040922641758
4_ris,2025-08-23,15,23.211981564760208
4_ris,2025-08-23,20,22.393841363489628
4_ris,2025-08-23,30,18.34488967806101
4_ris,2025-08-23,40,13.863795898854733
4_ris,2025-08-23,50,11.701620541512966
4_ris,2025-08-23,65,8.837031170725822
4_ris,2025-08-23,80,7.926602996885776
4_ris,2025-08-24,5,23.921720020473003
4_ris,2025-08-24,10,23.914395578205585
4_ris,2025-08-24,15,23.40534684062004
4_ris,2025-08-24,20,22.592333748936653
4_ris,2025-08-24,30,18.111239969730377
4_ris,2025-08-24,40,13.692403949797152
4_ris,2025-08-24,50,11.64229255914688
4_ris,2025-08-24,65,8.83190406113863
4_ris,2025-08-24,80,7.927335441112518
4_ris,2025-08-25,5,24.066011533141136
4_ris,2025-08-25,10,23.999359108507637
4_ris,2025-08-25,15,23.497634813189507
4_ris,2025-08-25,20,22.559373758733276
4_ris,2025-08-25,30,17.812402725219727
